Generation,Original strategy,Short original strategy,simplified strategy,Short simplified strategy,Original Depth,Simplified Depth,Original Complexity,Simple Complexity
0,if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-action:if-then-else:or:drag-actions-available:type-actions-available:if-then-else:type-actions-available:random-most-executed-action:random-action:random-action-of-type-other-than:drag-action:random-action-of-type:type-of-action-of:previous-action:,GEKBK3GSD4G4YUWCV5T,if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-action:if-then-else:or:drag-actions-available:type-actions-available:if-then-else:type-actions-available:random-most-executed-action:random-action:random-action-of-type-other-than:drag-action:random-action-of-type:type-of-action-of:previous-action:,GEKBK3GSD4G4YUWCV5T,4,4,4,4
0,random-action-of-type-other-than:type-of-action-of:if-then-else:greater-than:number-of-type-actions:number-of-type-actions:random-action-of-type-other-than:drag-action:if-then-else:drag-actions-available:random-action:random-action:,W5GFOOWCGDUU,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,5,3,3,1
0,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action:,G7X1,if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action:,G7X1,2,2,2,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:or:and:greater-than:number-of-previous-actions:number-of-actions:and:type-actions-available:type-actions-available:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:click-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:click-action:if-then-else:not:not:state-has-not-changed:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:if-then-else:and:state-has-not-changed:state-has-not-changed:random-action-of-type:hit-key-action:random-action-of-type:click-action:,W5GSAFNJA44FK6KBV5WBGII725YGA77V6VB,random-action-of-type-other-than:type-of-action-of:if-then-else:or:and:greater-than:number-of-previous-actions:number-of-actions:type-actions-available:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:click-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:click-action:if-then-else:state-has-not-changed:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:if-then-else:state-has-not-changed:random-action-of-type:hit-key-action:random-action-of-type:click-action:,W5GSAFNJ4FK6KBV5WBG725YG7V6VB,7,7,4,4
0,if-then-else:equalstype:drag-action:drag-action:random-action-of-type:hit-key-action:previous-action:,G8CCV6T,random-action-of-type:hit-key-action:,V6,3,2,2,1
0,if-then-else:not:equalstype:type-of-action-of:random-action:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:click-action:if-then-else:and:equalstype:type-action:type-action:equals:random-number:random-number:random-action-of-type-other-than:type-of-action-of:random-action:if-then-else:or:state-has-not-changed:left-clicks-available:random-unexecuted-action-of-type:drag-action:random-action-of-type-other-than:hit-key-action:,GI85U5UW5WBGA833EZZW5UGS7H2CW6,if-then-else:equals:random-number:random-number:random-action-of-type-other-than:type-of-action-of:random-action:if-then-else:or:state-has-not-changed:left-clicks-available:random-unexecuted-action-of-type:drag-action:random-action-of-type-other-than:hit-key-action:,GEZZW5UGS7H2CW6,5,4,4,3
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-least-executed-action:,25G7UX,random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-action:random-least-executed-action:,25G7UX,4,4,2,2
0,if-then-else:equalstype:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:,G85GFK5XK51252BV5265V5V5U25W5W5U2525W5U,if-then-else:equalstype:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:click-action:random-action-of-type:hit-key-action:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:,G85GFK5XK512BV65U25W5W5U25W5U,8,8,3,3
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:hit-key-action:,V5W5V6,random-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,V5W6,6,4,1,1
0,if-then-else:state-has-not-changed:random-action:previous-action:,G7UT,if-then-else:state-has-not-changed:random-action:previous-action:,G7UT,2,2,2,2
0,if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-left-clicks:random-action:random-action-of-type:click-action:,GFKBMUVB,if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-left-clicks:random-action:random-action-of-type:click-action:,GFKBMUVB,4,4,2,2
0,if-then-else:and:greater-than:number-of-unexecuted-type-actions:number-of-unexecuted-drag-actions:equalstype:type-of-action-of:random-unexecuted-action-of-type:click-action:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:previous-action:if-then-else:drag-actions-available:random-unexecuted-action:random-unexecuted-action:,GAFRP852B526TGD11,random-unexecuted-action:,1,6,1,3,1
0,if-then-else:and:or:not:type-actions-available:or:equals:number-of-previous-actions:number-of-previous-actions:or:drag-actions-available:and:type-actions-available:type-actions-available:equalstype:type-action:drag-action:random-unexecuted-action:random-action:,GASI4SENNSDA4483C1U,random-action:,U,7,1,2,1
0,if-then-else:left-clicks-available:random-least-executed-action:random-action-of-type-other-than:drag-action:,GHXWC,if-then-else:left-clicks-available:random-least-executed-action:random-action-of-type-other-than:drag-action:,GHXWC,3,3,2,2
0,if-then-else:type-actions-available:random-unexecuted-action:random-unexecuted-action:,G411,random-unexecuted-action:,1,2,1,2,1
0,random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:,V5V5V5X,random-action-of-type:type-of-action-of:random-least-executed-action:,V5X,7,3,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:,251,random-unexecuted-action:,1,3,1,1,1
0,if-then-else:state-has-not-changed:random-action-of-type:drag-action:if-then-else:type-actions-available:random-least-executed-action:random-most-executed-action:,G7VCG4XY,if-then-else:state-has-not-changed:random-action-of-type:drag-action:if-then-else:type-actions-available:random-least-executed-action:random-most-executed-action:,G7VCG4XY,3,3,3,3
0,if-then-else:drag-actions-available:random-action:random-unexecuted-action:,GDU1,if-then-else:drag-actions-available:random-action:random-unexecuted-action:,GDU1,2,2,2,2
0,if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,G7U1,if-then-else:state-has-not-changed:random-action:random-unexecuted-action:,G7U1,2,2,2,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:greater-than:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:and:equalstype:type-of-action-of:random-action:type-of-action-of:random-least-executed-action:or:greater-than:number-of-unexecuted-drag-actions:number-of-previous-actions:equals:number-of-actions:number-of-left-clicks:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:if-then-else:not:equalstype:type-of-action-of:random-least-executed-action:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,W5GAIFKCKBA85U5XSFPNEJM25W5YGI85X5XW5W3V5V6,random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:greater-than:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:and:equalstype:type-of-action-of:random-action:type-of-action-of:random-least-executed-action:or:greater-than:number-of-unexecuted-drag-actions:number-of-previous-actions:equals:number-of-actions:number-of-left-clicks:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-action-of-type:hit-key-action:,W5GAIFKCKBA85U5XSFPNEJM25W5YV6,8,8,3,2
0,if-then-else:drag-actions-available:random-unexecuted-action:random-least-executed-action:,GD1X,if-then-else:drag-actions-available:random-unexecuted-action:random-least-executed-action:,GD1X,2,2,2,2
0,if-then-else:not:equals:random-number:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:click-action:,GIEZMWCWB,if-then-else:not:equals:random-number:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:click-action:,GIEZMWCWB,4,4,2,2
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:previous-action:,W5V525T,random-action-of-type-other-than:type-of-action-of:previous-action:,W5T,7,3,1,1
0,if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:and:equalstype:type-of-action-of:if-then-else:left-clicks-available:random-least-executed-action:random-unexecuted-action:type-of-action-of:random-unexecuted-action-of-type:type-action:or:not:equals:number-of-left-clicks:number-of-previous-actions:not:equalstype:type-action:hit-key-action:random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,GAEK5V6K5WBA85GHX1523SIEMNI836V5GEK3KCW51V5YW52526,if-then-else:and:equals:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:equalstype:type-of-action-of:if-then-else:left-clicks-available:random-least-executed-action:random-unexecuted-action:type-action:random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:hit-key-action:,GAEK6K5WB85GHX13V5GEK3KCW51V5YW6,7,7,4,4
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:,V5W5W5V3,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:,V5W5W3,8,6,1,1
0,random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:previous-action:,V5V5T,random-action-of-type:type-of-action-of:previous-action:,V5T,5,3,1,1
0,if-then-else:not:equals:number-of-unexecuted-drag-actions:number-of-unexecuted-drag-actions:if-then-else:greater-than:number-of-unexecuted-type-actions:number-of-drag-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:if-then-else:greater-than:number-of-previous-actions:number-of-actions:random-unexecuted-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-action:,GIEPPGFRL26W3GFNJ2623,if-then-else:greater-than:number-of-previous-actions:number-of-actions:random-unexecuted-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-action:,GFNJ2623,4,3,4,2
